data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-09-07,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,23,23,-3,0,473,13,509,1134,509,,,,
2021-09-08,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,23,23,0,0,473,13,509,1134,509,,,,
2021-09-09,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,19,19,-4,0,477,13,509,1136,509,,,,
2021-09-10,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,19,19,0,0,477,13,509,1136,509,,,,
2021-09-12,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,16,16,-3,1,481,13,510,1145,510,,,,
2021-09-13,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,14,14,-2,0,483,13,510,1145,510,,,,
2021-09-14,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,14,14,0,0,483,13,510,1147,510,,,,
2021-09-15,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,14,14,0,0,483,13,510,1147,510,,,,
2021-09-16,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,13,13,-1,0,484,13,510,1148,510,,,,
2021-09-17,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,13,13,0,0,484,13,510,1151,510,,,,
2021-09-18,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,13,13,0,0,484,13,510,1151,510,,,,
2021-09-19,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,13,13,0,0,484,13,510,1151,510,,,,
2021-09-20,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,13,13,0,0,484,13,510,1151,510,,,,
2021-09-21,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,15,15,2,2,484,13,512,1154,512,,,,
2021-09-22,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,15,15,0,0,484,13,512,1154,512,,,,
2021-09-23,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,15,15,0,0,484,13,512,1154,512,,,,
2021-09-24,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,14,14,-1,0,485,13,512,1156,512,,,,
2021-09-25,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,14,14,0,0,485,13,512,1156,512,,,,
2021-09-26,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,14,14,0,0,485,13,512,1156,512,,,,
2021-09-28,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,14,14,0,0,485,13,512,1157,512,,,,
2021-09-29,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,0,0,-14,0,499,13,512,1158,512,,,,
2021-09-30,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,0,0,0,0,499,13,512,1158,512,,,,
2021-10-01,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,3,3,499,13,515,1161,515,,,,
2021-10-02,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,0,0,499,13,515,1161,515,,,,
2021-10-03,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,0,0,499,13,515,1161,515,,,,
2021-10-04,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,0,0,499,13,515,1161,515,,,,
2021-10-06,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,1,1,499,13,516,1162,516,,,,
2021-10-07,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,0,0,499,13,516,1162,516,,,,
2021-10-08,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,0,0,499,13,516,1162,516,,,,
2021-10-09,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,0,0,499,13,516,1162,516,,,,
2021-10-10,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,0,0,499,13,516,1162,516,,,,
2021-10-11,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,1,1,499,13,517,1163,517,,,,
2021-10-12,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,2,501,13,519,1168,519,,,,
2021-10-13,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,501,13,519,1168,519,,,,
2021-10-15,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,6,6,1,1,501,13,520,1169,520,,,,
2021-10-18,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,6,6,0,0,501,13,520,1170,520,,,,
2021-10-19,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,6,6,0,0,501,13,520,1170,520,,,,
2021-10-20,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,6,6,0,0,501,13,520,1171,520,,,,
2021-10-21,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,-1,0,502,13,520,1173,520,,,,
2021-10-23,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,502,13,520,1174,520,,,,
2021-10-24,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,-1,0,503,13,520,1174,520,,,,
2021-10-27,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,-1,0,504,13,520,1174,520,,,,
2021-10-30,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,1,1,-2,0,506,13,520,1175,520,,,,
2021-11-02,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,1,1,0,0,506,13,520,1175,520,,,,
2021-11-05,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,2,2,1,1,506,13,521,1176,521,,,,
2021-11-08,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,2,2,0,0,506,13,521,1176,521,,,,
2021-11-11,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,2,2,0,0,506,13,521,1176,521,,,,
2021-11-17,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,2,2,0,1,507,13,522,1178,522,,,,
2021-11-19,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,3,3,507,13,525,1182,525,,,,
2021-11-24,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,507,13,525,1182,525,,,,
2021-11-25,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,507,13,525,1186,525,,,,
2021-11-26,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,507,13,525,1186,525,,,,
2021-11-27,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,2,2,-3,0,510,13,525,1186,525,,,,
2021-11-28,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,3,3,510,13,528,1189,528,,,,
2021-11-29,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,510,13,528,1189,528,,,,
2021-11-30,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,510,13,528,1189,528,,,,
2021-12-01,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,510,13,528,1189,528,,,,
2021-12-02,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,-1,0,511,13,528,1190,528,,,,
2021-12-03,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,0,0,511,13,528,1190,528,,,,
2021-12-04,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,0,0,511,13,528,1190,528,,,,
2021-12-05,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,0,0,511,13,528,1190,528,,,,
2021-12-06,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,4,4,0,0,511,13,528,1190,528,,,,
2021-12-07,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,-1,0,512,13,528,1193,528,,,,
2021-12-08,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,0,0,512,13,528,1194,528,,,,
2021-12-09,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,0,0,512,13,528,1194,528,,,,
2021-12-10,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,0,0,512,13,528,1194,528,,,,
2021-12-11,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,0,0,512,13,528,1194,528,,,,
2021-12-12,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,3,3,0,0,512,13,528,1194,528,,,,
2021-12-13,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,2,2,512,13,530,1196,530,,,,
2021-12-14,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,512,13,530,1196,530,,,,
2021-12-15,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,512,13,530,1199,530,,,,
2021-12-16,PA,082004,Altavilla Milicia,38.0421,13.54901,,,0,5,5,0,0,512,13,530,1199,530,,,,
