data,sigla_provincia,codice_comune,denominazione_comune,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2021-09-13,PA,082035,Ficarazzi,38.089272,13.46891,,,1,67,68,6,9,792,10,870,1913,870,,,,
2021-09-14,PA,082035,Ficarazzi,38.089272,13.46891,,,1,74,75,7,8,793,10,878,1932,878,,,,
2021-09-15,PA,082035,Ficarazzi,38.089272,13.46891,,,1,73,74,-1,0,794,10,878,1936,878,,,,
2021-09-16,PA,082035,Ficarazzi,38.089272,13.46891,,,1,63,64,-10,1,805,10,879,1941,879,,,,
2021-09-17,PA,082035,Ficarazzi,38.089272,13.46891,,,1,44,45,-19,2,826,10,881,1952,881,,,,
2021-09-18,PA,082035,Ficarazzi,38.089272,13.46891,,,1,44,45,0,1,827,10,882,1956,882,,,,
2021-09-19,PA,082035,Ficarazzi,38.089272,13.46891,,,1,44,45,0,0,827,10,882,1960,882,,,,
2021-09-20,PA,082035,Ficarazzi,38.089272,13.46891,,,0,44,44,-1,3,831,10,885,1965,885,,,,
2021-09-21,PA,082035,Ficarazzi,38.089272,13.46891,,,0,43,43,-1,5,837,10,890,1979,890,,,,
2021-09-22,PA,082035,Ficarazzi,38.089272,13.46891,,,0,35,35,-8,0,845,10,890,1991,890,,,,
2021-09-23,PA,082035,Ficarazzi,38.089272,13.46891,,,0,37,37,2,2,845,10,892,1993,892,,,,
2021-09-24,PA,082035,Ficarazzi,38.089272,13.46891,,,0,30,30,-7,0,852,10,892,1999,892,,,,
2021-09-25,PA,082035,Ficarazzi,38.089272,13.46891,,,0,30,30,0,0,852,10,892,2001,892,,,,
